shrimp,almonds,avocado,vegetables mix,green grapes,whole weat flour,yams,cottage cheese,energy drink,tomato juice,low fat yogurt,green tea,honey,salad,mineral water,salmon,antioxydant juice,frozen smoothie,spinach,olive oil
8,27,40,44,37,42,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,70,39,52,19,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,29,62,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,49,105,51,93,66,40,51,70,22,36,37,24,19,12,5,2,0,2,
48,45,79,40,37,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,98,69,78,41,83,19,94,51,55,45,36,28,19,12,5,2,0,2,
48,98,34,12,29,40,36,52,62,55,45,36,28,19,12,5,2,0,2,
14,87,94,68,84,40,91,76,81,12,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
60,94,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,98,79,61,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,72,40,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,98,69,79,105,20,53,91,44,55,45,36,28,19,12,5,2,0,2,
5,62,62,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,44,97,43,34,54,10,48,35,23,45,36,28,19,12,5,2,0,2,
87,23,95,83,40,20,69,68,62,55,45,36,28,19,12,5,2,0,2,
79,80,106,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
106,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
37,20,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,106,68,88,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,23,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,3,78,71,49,40,36,68,62,55,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,70,68,78,34,23,36,97,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,53,104,96,66,43,74,30,41,73,45,36,28,19,12,5,2,0,2,
60,62,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,98,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,47,97,68,77,20,78,50,62,55,45,36,28,19,12,5,2,0,2,
48,46,61,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,79,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,41,45,57,96,49,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,73,50,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
80,28,51,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,28,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,3,14,83,33,40,36,67,39,74,45,36,28,19,12,5,2,0,2,
21,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,21,34,79,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,97,99,40,87,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,15,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,93,109,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,69,20,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
15,114,62,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,106,16,23,59,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
64,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,28,73,56,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,3,22,40,37,20,41,68,62,55,45,36,28,19,12,5,2,0,2,
24,38,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,101,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
83,98,69,67,77,15,97,48,62,55,45,36,28,19,12,5,2,0,2,
16,41,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,69,0,111,29,23,39,55,51,55,45,36,28,19,12,5,2,0,2,
87,98,69,26,40,28,74,36,62,55,45,36,28,19,12,5,2,0,2,
105,70,51,23,44,37,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,47,105,68,76,80,51,42,44,55,45,36,28,19,12,5,2,0,2,
36,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
79,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,31,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,0,107,15,40,44,74,36,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,70,66,14,34,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,36,22,61,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,41,10,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,69,14,33,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,98,69,23,34,29,77,29,69,55,45,36,28,19,12,5,2,0,2,
56,53,97,67,76,41,67,73,85,23,31,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,113,52,96,65,21,33,40,44,55,45,36,28,19,12,5,2,0,2,
70,45,89,34,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
64,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
41,35,20,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
53,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,53,69,65,65,34,15,68,62,55,45,36,28,19,12,5,2,0,2,
71,16,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,13,94,104,29,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,23,68,35,104,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,41,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,47,105,80,50,90,33,16,63,13,45,36,28,19,12,5,2,0,2,
48,114,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,3,15,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,106,69,29,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,0,107,34,107,44,31,68,62,55,45,36,28,19,12,5,2,0,2,
69,16,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
112,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
64,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,106,69,95,65,103,15,20,62,55,45,36,28,19,12,5,2,0,2,
36,23,40,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,35,6,40,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,93,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,69,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,36,14,102,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,23,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,21,34,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,95,22,79,34,29,39,68,62,55,45,36,28,19,12,5,2,0,2,
95,69,103,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
15,40,51,62,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,31,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,114,14,86,29,21,39,29,62,55,45,36,28,19,12,5,2,0,2,
95,98,69,5,34,11,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,95,105,96,66,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,63,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
28,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
60,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,79,77,1,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,98,69,34,21,49,23,44,62,55,45,36,28,19,12,5,2,0,2,
71,35,112,23,37,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,53,87,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,9,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,52,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,41,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,95,97,78,86,29,36,91,62,55,45,36,28,19,12,5,2,0,2,
58,70,96,67,41,76,33,51,64,14,39,32,28,19,12,5,2,0,2,
108,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
6,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,106,3,43,77,34,52,96,14,38,37,36,28,19,12,5,2,0,2,
48,53,97,68,65,7,74,34,28,2,16,36,28,19,12,5,2,0,2,
105,69,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,52,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,113,78,34,17,49,39,32,62,55,45,36,28,19,12,5,2,0,2,
79,15,22,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,87,94,68,65,54,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,13,34,40,79,49,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,53,97,78,103,69,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,28,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
32,66,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
22,78,27,11,99,99,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,114,37,61,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,83,35,29,37,42,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,114,14,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,42,34,6,31,64,41,94,62,55,45,36,28,19,12,5,2,0,2,
71,52,57,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
23,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,106,52,68,75,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,53,97,88,69,34,21,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
37,24,110,69,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,49,46,51,93,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
22,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,98,69,34,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,47,105,95,35,37,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,13,46,51,66,0,81,7,16,41,45,36,28,19,12,5,2,0,2,
14,14,37,18,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,23,20,37,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,7,0,79,34,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
90,109,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,98,68,114,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,98,69,67,84,74,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
34,23,97,88,29,80,51,68,62,55,45,36,28,19,12,5,2,0,2,
95,106,69,21,105,31,9,42,62,55,45,36,28,19,12,5,2,0,2,
91,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,97,13,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,70,34,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
87,29,40,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,28,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,41,114,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,84,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
90,23,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,70,57,111,29,102,43,56,62,55,45,36,28,19,12,5,2,0,2,
71,46,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,98,78,100,77,34,94,42,62,55,45,36,28,19,12,5,2,0,2,
98,7,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
59,38,62,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,35,100,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,13,111,23,65,75,21,73,28,37,45,36,28,19,12,5,2,0,2,
37,80,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
75,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,69,14,19,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
85,62,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
16,78,37,79,109,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
114,16,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,28,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,70,33,40,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,98,69,22,37,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,70,89,106,77,34,43,10,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
112,28,85,54,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
43,84,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,38,81,72,42,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,23,18,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,106,20,42,60,49,69,68,62,55,45,36,28,19,12,5,2,0,2,
34,53,82,14,21,40,102,68,62,55,45,36,28,19,12,5,2,0,2,
70,46,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,31,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,98,68,38,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,67,40,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,41,100,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,23,34,33,27,49,69,68,62,55,45,36,28,19,12,5,2,0,2,
3,10,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,35,14,61,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
34,53,97,68,86,29,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,70,34,12,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
3,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,98,69,75,54,79,32,94,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,15,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,111,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,69,34,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
82,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
23,50,79,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,69,20,34,8,76,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,17,40,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,15,20,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,106,113,3,86,81,29,45,69,39,45,36,28,19,12,5,2,0,2,
97,41,9,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,52,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,70,22,3,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,109,45,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,47,68,34,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
53,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,74,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
108,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
79,90,107,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,114,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,38,81,72,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
27,58,62,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,97,3,20,46,60,60,56,62,55,45,36,28,19,12,5,2,0,2,
54,7,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,23,112,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,82,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,70,3,0,41,74,47,40,41,49,45,36,28,19,12,5,2,0,2,
97,69,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,41,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
73,16,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,69,20,106,19,59,69,68,62,55,45,36,28,19,12,5,2,0,2,
97,14,22,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
87,70,96,3,34,74,30,25,37,5,29,23,28,19,12,5,2,0,2,
95,53,82,68,107,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,41,100,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,47,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
22,73,14,113,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,106,69,15,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
37,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,53,112,15,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,49,69,15,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,28,109,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,85,97,34,107,40,20,68,62,55,45,36,28,19,12,5,2,0,2,
48,114,36,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
87,98,69,32,75,21,37,29,62,55,45,36,28,19,12,5,2,0,2,
54,98,68,34,23,76,41,68,62,55,45,36,28,19,12,5,2,0,2,
24,70,78,34,54,44,89,17,62,55,45,36,28,19,12,5,2,0,2,
3,114,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
53,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,40,20,50,23,31,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,98,11,4,59,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,98,69,67,40,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,20,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
16,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,35,62,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,7,37,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
34,70,68,39,97,54,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
1,38,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,95,105,51,23,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,58,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,45,25,34,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
108,58,45,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
3,69,18,42,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
81,98,40,28,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,21,51,40,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,55,105,96,55,42,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,36,34,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,43,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,46,30,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,23,64,11,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,41,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,113,68,23,40,44,74,36,44,55,45,36,28,19,12,5,2,0,2,
36,15,51,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,83,79,15,40,49,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,90,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
38,66,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
111,69,78,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
3,41,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,83,104,90,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,47,41,29,40,37,41,68,62,55,45,36,28,19,12,5,2,0,2,
20,20,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,114,28,40,37,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
30,46,73,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,3,51,23,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
80,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,20,42,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,53,78,58,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,67,107,71,15,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,90,34,40,70,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
21,43,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
112,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
79,29,30,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,79,76,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,106,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,41,91,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
11,37,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,98,69,111,29,24,98,12,62,55,45,36,28,19,12,5,2,0,2,
107,95,105,65,35,100,99,18,44,55,45,36,28,19,12,5,2,0,2,
14,35,20,23,40,44,20,5,62,55,45,36,28,19,12,5,2,0,2,
107,13,96,43,40,28,69,68,62,55,45,36,28,19,12,5,2,0,2,
97,52,37,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,95,68,111,19,23,74,42,62,55,45,36,28,19,12,5,2,0,2,
98,70,99,56,15,40,43,36,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
80,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,79,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,70,6,113,85,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,98,3,67,39,41,26,24,41,37,45,36,28,19,12,5,2,0,2,
60,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
30,62,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,35,11,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,13,97,56,17,11,47,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,7,0,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
112,41,27,42,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
